3.054738044738769531e-07,-2.980232238769531250e-07,3.017485141754150391e-07,2.682209014892578125e-07,4.507601261138916016e-07,-3.576278686523437500e-07,-2.384185791015625000e-07,4.060566425323486328e-07,4.470348358154296875e-07,2.570450305938720703e-07,3.315508365631103516e-07,2.570450305938720703e-07,3.352761268615722656e-07,3.464519977569580078e-07,-4.172325134277343750e-07,-6.556510925292968750e-07,-2.980232238769531250e-07,3.650784492492675781e-07,3.539025783538818359e-07,-1.788139343261718750e-07,-3.576278686523437500e-07,-2.980232238769531250e-07,-4.172325134277343750e-07,-2.980232238769531250e-07,2.197921276092529297e-07,-2.384185791015625000e-07,3.539025783538818359e-07,3.390014171600341797e-07,2.235174179077148438e-07,3.129243850708007812e-07,-4.172325134277343750e-07,2.793967723846435547e-07,-3.576278686523437500e-07,-2.384185791015625000e-07,-2.384185791015625000e-07,-5.364418029785156250e-07,2.495944499969482422e-07,4.321336746215820312e-07,-3.576278686523437500e-07,3.203749656677246094e-07,-2.384185791015625000e-07,2.905726432800292969e-07,-2.980232238769531250e-07,-2.384185791015625000e-07,2.942979335784912109e-07,2.495944499969482422e-07,2.942979335784912109e-07,3.725290298461914062e-07,3.278255462646484375e-07,-4.768371582031250000e-07,-2.384185791015625000e-07,2.235174179077148438e-07,-3.576278686523437500e-07,-2.384185791015625000e-07,1.937150955200195312e-07,2.905726432800292969e-07,4.507601261138916016e-07,-4.172325134277343750e-07,-2.384185791015625000e-07,4.656612873077392578e-07,-4.172325134277343750e-07,-3.576278686523437500e-07,1.862645149230957031e-07,1.639127731323242188e-07,3.315508365631103516e-07,-1.788139343261718750e-07,2.793967723846435547e-07,2.533197402954101562e-07,3.278255462646484375e-07,3.241002559661865234e-07,-3.576278686523437500e-07,4.321336746215820312e-07,-4.172325134277343750e-07,2.682209014892578125e-07,-4.768371582031250000e-07,-3.576278686523437500e-07,4.060566425323486328e-07,-2.384185791015625000e-07,2.570450305938720703e-07,3.501772880554199219e-07,-2.384185791015625000e-07,2.905726432800292969e-07,1.825392246246337891e-07,4.060566425323486328e-07,3.539025783538818359e-07,-4.172325134277343750e-07,4.358589649200439453e-07,-5.364418029785156250e-07,-4.172325134277343750e-07,-1.788139343261718750e-07,-2.980232238769531250e-07,-3.576278686523437500e-07,3.464519977569580078e-07,4.060566425323486328e-07,-4.172325134277343750e-07,-2.980232238769531250e-07,-1.788139343261718750e-07,2.533197402954101562e-07,-2.980232238769531250e-07,-4.768371582031250000e-07
1.393060982227325439e-01,-1.136328577995300293e-01,8.661295473575592041e-02,2.466050535440444946e-02,6.458723545074462891e-02,-7.790964841842651367e-02,-1.117773652076721191e-01,2.150440961122512817e-02,9.692798554897308350e-02,5.159705877304077148e-01,6.828311085700988770e-02,3.845879063010215759e-02,2.349727600812911987e-01,6.806337833404541016e-02,-2.702611684799194336e-01,-3.190547227859497070e-02,-1.526605486869812012e-01,5.506129860877990723e-01,4.587448760867118835e-02,-1.934236288070678711e-02,-1.978139877319335938e-01,-2.404904365539550781e-02,-1.657506227493286133e-01,-1.109653711318969727e-02,2.389704436063766479e-02,-3.066778182983398438e-02,1.220918819308280945e-02,4.546617344021797180e-02,4.870840907096862793e-02,3.294592499732971191e-01,-4.367720782756805420e-01,5.679206922650337219e-02,-1.881480813026428223e-01,-3.053277730941772461e-02,-5.436444282531738281e-02,-4.732842445373535156e-01,1.294404864311218262e-01,3.863433003425598145e-01,-2.264833450317382812e-02,5.712391063570976257e-02,-2.535718679428100586e-02,7.045309245586395264e-02,-2.995103597640991211e-01,-1.186448931694030762e-01,6.748037040233612061e-02,7.619805932044982910e-01,3.094169497489929199e-01,3.184162676334381104e-01,4.591161012649536133e-02,-4.123491048812866211e-02,-3.075647354125976562e-02,1.076867729425430298e-01,-5.691796541213989258e-02,-2.877080440521240234e-02,2.148528546094894409e-01,3.493317216634750366e-02,6.431720852851867676e-01,-4.600071609020233154e-01,-1.252546310424804688e-01,4.748567566275596619e-02,-2.564388513565063477e-02,-6.654578447341918945e-02,4.520533978939056396e-02,6.789764761924743652e-02,1.198555380105972290e-01,-5.617934465408325195e-02,2.407221645116806030e-01,2.999631315469741821e-02,2.850669622421264648e-01,6.433287858963012695e-01,-4.214745759963989258e-02,3.113495558500289917e-02,-3.454661369323730469e-02,4.732880741357803345e-02,-9.146863222122192383e-02,-5.130994915962219238e-01,1.928925663232803345e-01,-2.869733572006225586e-01,2.266042083501815796e-01,1.859383136034011841e-01,-2.519495487213134766e-01,1.975013762712478638e-01,5.851112306118011475e-02,5.016303434967994690e-02,1.939551904797554016e-02,-3.049688339233398438e-01,5.992437005043029785e-01,-1.781548857688903809e-01,-2.091866731643676758e-01,-8.203996419906616211e-01,-4.309677481651306152e-01,-3.324061632156372070e-02,8.267709612846374512e-02,6.867563724517822266e-02,-3.777152299880981445e-02,-2.938705682754516602e-02,-1.232927441596984863e-01,6.538721919059753418e-02,-2.298897504806518555e-02,-3.289419412612915039e-01
8.030660450458526611e-02,-7.918846607208251953e-02,7.934597134590148926e-02,-1.166474074125289917e-03,4.974630102515220642e-02,-3.306168317794799805e-02,-2.538180351257324219e-02,4.078801721334457397e-03,1.049181520938873291e-01,4.671524167060852051e-01,3.914548829197883606e-02,6.910488009452819824e-04,2.366724759340286255e-01,3.256978094577789307e-02,-5.413675308227539062e-02,-1.215624809265136719e-02,-6.299430131912231445e-02,4.418699145317077637e-01,1.219752803444862366e-02,-5.867600440979003906e-03,-8.899724483489990234e-02,-3.439962863922119141e-03,-2.659935951232910156e-01,-4.698157310485839844e-03,5.962662398815155029e-03,-7.000267505645751953e-03,3.492005169391632080e-03,3.445345535874366760e-02,3.351975232362747192e-02,4.681239426136016846e-01,-3.129174113273620605e-01,2.086685225367546082e-02,-9.642082452774047852e-02,-5.549967288970947266e-03,-1.787340641021728516e-02,-3.477888703346252441e-01,2.028652653098106384e-02,2.210056781768798828e-01,-4.190820455551147461e-02,2.562551572918891907e-02,-2.114856243133544922e-02,3.216229751706123352e-02,-3.200796842575073242e-01,-7.129305601119995117e-02,5.015352740883827209e-02,7.715198397636413574e-01,3.860422372817993164e-01,3.347197175025939941e-02,1.565329730510711670e-02,-1.225203275680541992e-02,-1.099556684494018555e-02,7.222269475460052490e-02,-4.712384939193725586e-02,-7.267832756042480469e-03,3.291783928871154785e-01,7.226884365081787109e-03,4.136385023593902588e-01,-4.647994935512542725e-01,-4.390388727188110352e-02,2.915144339203834534e-02,-1.045626401901245117e-02,-8.186882734298706055e-02,1.037089526653289795e-02,8.086363971233367920e-02,1.094193607568740845e-01,-3.675580024719238281e-02,4.241802170872688293e-02,1.364350318908691406e-02,1.366816163063049316e-01,5.072943568229675293e-01,-9.720444679260253906e-03,8.191481232643127441e-03,-2.763509750366210938e-03,1.668135821819305420e-02,-9.058648347854614258e-02,-6.693599224090576172e-01,1.995524019002914429e-01,-3.804031610488891602e-01,3.305622339248657227e-01,2.224506139755249023e-01,-3.631303310394287109e-01,7.574319839477539062e-02,1.231526583433151245e-02,1.021628454327583313e-02,8.929472416639328003e-03,-2.502296566963195801e-01,5.808972120285034180e-01,-3.089904785156250000e-02,-2.887907624244689941e-01,-8.875637650489807129e-01,-6.100499033927917480e-01,-1.977014541625976562e-02,2.825679257512092590e-02,3.384028002619743347e-02,-3.041434288024902344e-02,-4.103040695190429688e-02,-1.084505319595336914e-01,4.561617970466613770e-04,-7.875680923461914062e-02,-1.685585379600524902e-01
1.943280100822448730e-01,-7.329034805297851562e-02,3.953703865408897400e-02,9.790796786546707153e-03,2.447176352143287659e-02,-1.575130224227905273e-02,-6.521779298782348633e-02,1.060817390680313110e-02,3.541291132569313049e-02,2.408421784639358521e-01,9.631498157978057861e-02,-4.406046122312545776e-03,5.859275162220001221e-02,2.722821384668350220e-02,-2.783459424972534180e-02,-9.373247623443603516e-03,-3.463691473007202148e-02,3.163296878337860107e-01,1.738096401095390320e-02,-8.425295352935791016e-03,-1.019365787506103516e-01,-9.364604949951171875e-03,-2.795684933662414551e-01,-6.244122982025146484e-03,9.473230689764022827e-03,-7.892966270446777344e-03,5.523148924112319946e-03,1.359364017844200134e-02,1.677704602479934692e-02,3.567500412464141846e-02,-1.524248123168945312e-01,3.196056559681892395e-02,-1.863750815391540527e-01,-1.085907220840454102e-02,-4.373419284820556641e-02,-9.271413087844848633e-02,1.587169244885444641e-02,6.474962085485458374e-02,-1.534104347229003906e-02,1.754294708371162415e-02,-8.197146654129028320e-02,4.513992741703987122e-02,-8.126056194305419922e-02,-3.867363929748535156e-02,2.988170459866523743e-02,7.343392968177795410e-01,8.689252287149429321e-02,2.098714560270309448e-02,2.343368530273437500e-02,-1.222503185272216797e-02,-1.757574081420898438e-02,3.722742572426795959e-02,-3.819483518600463867e-02,-1.085400581359863281e-02,4.263946786522865295e-02,2.221224457025527954e-02,3.305705785751342773e-01,-3.840882182121276855e-01,-1.269786357879638672e-01,5.229366198182106018e-02,-1.151508092880249023e-02,-2.373188734054565430e-02,1.929931342601776123e-02,3.645011410117149353e-02,5.665893480181694031e-02,-3.091657161712646484e-02,1.135489940643310547e-01,4.201216995716094971e-02,8.586248755455017090e-02,4.140688776969909668e-01,-2.219736576080322266e-02,1.213247328996658325e-02,-2.681624889373779297e-02,3.448758274316787720e-02,-6.230759620666503906e-02,-5.090970396995544434e-01,2.880690097808837891e-01,-1.382054686546325684e-01,1.743987202644348145e-01,1.639036983251571655e-01,-2.400905489921569824e-01,5.449435487389564514e-02,2.713103592395782471e-02,7.030075788497924805e-02,2.631945163011550903e-02,-4.972100257873535156e-02,4.672288298606872559e-01,-6.216537952423095703e-02,-3.612726926803588867e-02,-8.387095928192138672e-01,-3.854383230209350586e-01,-1.298540830612182617e-02,1.541246846318244934e-02,3.124285861849784851e-02,-1.308482885360717773e-02,-2.290201187133789062e-02,-2.695947885513305664e-02,-1.560121774673461914e-03,-4.996627569198608398e-02,-6.165450811386108398e-02
2.389643192291259766e-01,-8.257889747619628906e-02,1.114237308502197266e-01,1.545682549476623535e-02,1.069976091384887695e-01,-6.654256582260131836e-02,-4.071134328842163086e-02,9.559743106365203857e-03,8.492103219032287598e-02,6.392728686332702637e-01,1.729632914066314697e-01,3.522500768303871155e-02,4.556930065155029297e-01,6.508684158325195312e-02,-1.502136588096618652e-01,-3.085142374038696289e-02,-3.233863115310668945e-01,3.325605094432830811e-01,9.594635665416717529e-02,-1.800835132598876953e-02,-2.349948883056640625e-01,-1.751965284347534180e-02,-1.434844136238098145e-01,-9.035825729370117188e-03,1.950590685009956360e-02,-5.863922834396362305e-02,1.076934859156608582e-02,3.081539645791053772e-02,5.124697089195251465e-02,2.313184440135955811e-01,-3.872652053833007812e-01,4.062599316239356995e-02,-3.448092937469482422e-01,-2.013218402862548828e-02,-6.721967458724975586e-02,-4.632468819618225098e-01,1.327645778656005859e-01,3.116298019886016846e-01,-6.058531999588012695e-02,4.345817491412162781e-02,-4.938089847564697266e-02,7.997241616249084473e-02,-2.352107167243957520e-01,-1.251860857009887695e-01,6.076707318425178528e-02,7.773129940032958984e-01,3.745869696140289307e-01,2.054448723793029785e-01,5.349619686603546143e-02,-3.685671091079711914e-02,-1.842069625854492188e-02,7.210771739482879639e-02,-7.717561721801757812e-02,-2.144712209701538086e-02,4.112814366817474365e-01,2.633332461118698120e-02,5.658380985260009766e-01,-6.268799901008605957e-01,-8.723473548889160156e-02,5.850907042622566223e-02,-3.068125247955322266e-02,-8.775687217712402344e-02,2.981093525886535645e-02,1.175569146871566772e-01,1.230437606573104858e-01,-6.417948007583618164e-02,2.689471542835235596e-01,8.847644925117492676e-02,8.306975662708282471e-02,6.147134304046630859e-01,-2.558642625808715820e-02,2.662562578916549683e-02,-5.852669477462768555e-02,3.263905644416809082e-02,-1.500521898269653320e-01,-7.703140974044799805e-01,2.417349666357040405e-01,-5.119590759277343750e-01,4.383850991725921631e-01,4.251511394977569580e-01,-3.501150608062744141e-01,1.158034950494766235e-01,2.738568931818008423e-02,1.932214573025703430e-02,1.926347613334655762e-02,-2.270920872688293457e-01,6.137139201164245605e-01,-1.616751551628112793e-01,-3.048748970031738281e-01,-8.635153770446777344e-01,-6.338684558868408203e-01,-2.635198831558227539e-02,4.216383770108222961e-02,8.234100043773651123e-02,-4.410564899444580078e-02,-3.486120700836181641e-02,-4.676395654678344727e-02,3.841282054781913757e-02,-2.245974540710449219e-02,-3.146203160285949707e-01
1.752639859914779663e-01,-4.556155204772949219e-02,3.376740589737892151e-02,3.974612802267074585e-03,2.340048179030418396e-02,-1.949518918991088867e-02,-2.113521099090576172e-02,5.884096026420593262e-03,5.478115752339363098e-02,2.780278623104095459e-01,1.327182948589324951e-01,1.950543373823165894e-03,1.148554384708404541e-01,3.831875324249267578e-02,-1.425278186798095703e-02,-1.201170682907104492e-02,-9.095257520675659180e-02,1.260123550891876221e-01,3.793762996792793274e-02,-6.434142589569091797e-03,-1.147159934043884277e-01,-4.820525646209716797e-03,-3.655421733856201172e-02,-5.266785621643066406e-03,7.597271353006362915e-03,-3.045034408569335938e-02,3.326438367366790771e-03,9.386952966451644897e-03,2.260259538888931274e-02,9.302747249603271484e-02,-1.654854416847229004e-01,2.777675166726112366e-02,-1.266425848007202148e-01,-5.845963954925537109e-03,-1.618045568466186523e-02,-1.476895809173583984e-01,2.353418245911598206e-02,1.014485880732536316e-01,-4.491031169891357422e-03,1.670030876994132996e-02,-2.798104286193847656e-02,3.936220332980155945e-02,-1.484833955764770508e-01,-4.312640428543090820e-02,2.966487780213356018e-02,6.089969277381896973e-01,2.006869018077850342e-01,2.714967727661132812e-02,1.557222008705139160e-02,-1.289200782775878906e-02,-9.975552558898925781e-03,3.366780653595924377e-02,-5.061674118041992188e-02,-1.311773061752319336e-02,4.682628437876701355e-02,1.493133604526519775e-02,3.261622190475463867e-01,-4.060652256011962891e-01,-1.086384057998657227e-01,2.542135491967201233e-02,-1.094669103622436523e-02,-3.493666648864746094e-02,1.075385883450508118e-02,3.672245517373085022e-02,4.242770746350288391e-02,-2.850234508514404297e-02,8.609558641910552979e-02,3.192239999771118164e-02,3.399636596441268921e-02,3.769969940185546875e-01,-1.242399215698242188e-02,7.954452186822891235e-03,-1.492851972579956055e-02,1.849389821290969849e-02,-4.639619588851928711e-02,-5.047167539596557617e-01,2.025102227926254272e-01,-2.531982660293579102e-01,2.321884781122207642e-01,1.494068801403045654e-01,-1.869618296623229980e-01,1.385893374681472778e-01,1.131164655089378357e-02,2.313589677214622498e-02,1.693862676620483398e-02,-5.223894119262695312e-02,4.873555898666381836e-01,-4.598593711853027344e-02,-1.020844578742980957e-01,-7.342742681503295898e-01,-4.374252557754516602e-01,-1.248079538345336914e-02,2.339917793869972229e-02,3.245631977915763855e-02,-1.248991489410400391e-02,-1.309883594512939453e-02,-2.872437238693237305e-02,3.753423690795898438e-03,-7.251918315887451172e-03,-7.544875144958496094e-02
1.355234533548355103e-02,-3.665423393249511719e-02,7.186236977577209473e-02,6.907358765602111816e-03,1.624668389558792114e-02,-3.424227237701416016e-02,-2.636158466339111328e-02,2.084295451641082764e-02,4.236863180994987488e-02,1.152135878801345825e-01,2.747505903244018555e-03,3.280511870980262756e-02,1.152531951665878296e-01,1.486690342426300049e-02,-4.961305856704711914e-02,-3.341585397720336914e-02,-6.582677364349365234e-03,1.340903341770172119e-01,5.661375820636749268e-03,-1.129990816116333008e-02,-1.361632347106933594e-02,-1.136142015457153320e-02,-9.069621562957763672e-03,-4.621684551239013672e-03,7.460493594408035278e-03,-3.007590770721435547e-03,1.129715517163276672e-02,1.472611352801322937e-02,1.583594083786010742e-02,1.434207707643508911e-02,-4.455327987670898438e-02,2.246895805001258850e-02,-1.254677772521972656e-02,-9.693503379821777344e-03,-7.714414596557617188e-02,-1.152935624122619629e-01,5.623239651322364807e-02,1.227970644831657410e-01,-1.018321514129638672e-02,9.258989244699478149e-03,-5.820989608764648438e-04,2.863273024559020996e-03,-1.950017809867858887e-01,-2.098649740219116211e-02,2.128615081310272217e-01,2.803279832005500793e-02,1.636424958705902100e-01,5.104449391365051270e-02,1.020075380802154541e-02,-1.308655738830566406e-02,-7.218182086944580078e-03,3.646905347704887390e-02,-5.145275592803955078e-02,-8.154571056365966797e-03,2.138978615403175354e-02,2.487909048795700073e-02,8.996058255434036255e-02,-1.630860567092895508e-02,-1.231133937835693359e-02,1.073670014739036560e-02,-1.026695966720581055e-02,-5.726075172424316406e-02,1.397150754928588867e-02,3.304808959364891052e-02,1.539253816008567810e-02,-2.586215734481811523e-02,2.178245410323143005e-02,1.885730773210525513e-03,4.070482403039932251e-02,1.123489588499069214e-01,-8.962035179138183594e-03,7.026735693216323853e-03,-1.736110448837280273e-02,1.097052916884422302e-02,-1.361161470413208008e-02,-3.951936960220336914e-02,8.337903022766113281e-02,-1.545358300209045410e-01,2.447587624192237854e-02,1.920646056532859802e-02,-5.888754129409790039e-02,2.049132287502288818e-01,3.187928348779678345e-02,1.228941977024078369e-02,1.284867525100708008e-02,-5.890572071075439453e-02,4.428997635841369629e-02,-3.305017948150634766e-02,-1.522400379180908203e-01,-2.813833951950073242e-02,-1.926535367965698242e-02,-1.501435041427612305e-02,4.476584866642951965e-02,8.859649300575256348e-03,-2.018034458160400391e-02,-1.629924774169921875e-02,-2.349340319633483887e-01,5.072134360671043396e-02,-6.383955478668212891e-03,-1.081213951110839844e-01
2.698967158794403076e-01,-5.290049314498901367e-02,6.888316571712493896e-02,8.736070245504379272e-03,4.855241253972053528e-02,-4.642111063003540039e-02,-3.756761550903320312e-02,8.027285337448120117e-03,8.710883557796478271e-02,5.147012472152709961e-01,1.728854477405548096e-01,3.274637833237648010e-02,2.934393882751464844e-01,5.053717643022537231e-02,-5.457705259323120117e-02,-2.463406324386596680e-02,-3.525847792625427246e-01,1.522873938083648682e-01,1.019904762506484985e-01,-1.190263032913208008e-02,-2.423803210258483887e-01,-1.318567991256713867e-02,-5.313700437545776367e-02,-8.080184459686279297e-03,1.593810692429542542e-02,-8.755630254745483398e-02,1.054565235972404480e-02,1.502325013279914856e-02,4.429738968610763550e-02,8.726315200328826904e-02,-3.276631236076354980e-01,3.868984058499336243e-02,-2.837888598442077637e-01,-1.318722963333129883e-02,-3.588062524795532227e-02,-3.292572498321533203e-01,9.161852300167083740e-02,1.539283096790313721e-01,-4.734641313552856445e-02,2.903066202998161316e-02,-4.347586631774902344e-02,8.394688367843627930e-02,-1.496613025665283203e-01,-1.053674817085266113e-01,4.026765748858451843e-02,4.926341772079467773e-01,1.975264251232147217e-01,9.404572844505310059e-02,4.872575402259826660e-02,-4.761141538619995117e-02,-1.280814409255981445e-02,4.154394194483757019e-02,-7.249391078948974609e-02,-2.552670240402221680e-02,8.926996588706970215e-02,1.557077467441558838e-02,3.737874329090118408e-01,-5.808061361312866211e-01,-1.362754106521606445e-01,3.260262683033943176e-02,-2.780497074127197266e-02,-3.961050510406494141e-02,1.974632591009140015e-02,5.130862817168235779e-02,9.101758897304534912e-02,-5.911475419998168945e-02,2.412982732057571411e-01,1.208849102258682251e-01,6.017427146434783936e-02,4.643117487430572510e-01,-2.060955762863159180e-02,2.367896586656570435e-02,-6.489831209182739258e-02,2.077061682939529419e-02,-1.070067882537841797e-01,-5.867820382118225098e-01,1.783051490783691406e-01,-3.919270634651184082e-01,2.723499238491058350e-01,3.243943154811859131e-01,-1.212905645370483398e-01,9.900240600109100342e-02,2.772826701402664185e-02,2.391907200217247009e-02,1.975855603814125061e-02,-1.187201142311096191e-01,5.291206240653991699e-01,-7.415980100631713867e-02,-1.175230741500854492e-01,-6.563217639923095703e-01,-4.545142054557800293e-01,-2.232539653778076172e-02,3.606821969151496887e-02,6.285443902015686035e-02,-2.501714229583740234e-02,-4.688560962677001953e-03,-2.194041013717651367e-02,5.294411256909370422e-02,-1.328229904174804688e-02,-1.621512770652770996e-01
3.364701569080352783e-02,-2.538912296295166016e-01,1.714258790016174316e-01,1.046309247612953186e-02,2.572467550635337830e-02,-7.797861099243164062e-02,-2.981185913085937500e-02,5.980305373668670654e-03,9.653234481811523438e-02,3.500125408172607422e-01,6.348691880702972412e-03,1.304917410016059875e-02,2.237597554922103882e-01,3.382202237844467163e-02,-3.168809413909912109e-02,-1.487618684768676758e-02,-2.343833446502685547e-02,3.342702686786651611e-01,1.634708419442176819e-02,-1.263123750686645508e-02,-4.082751274108886719e-02,-1.031446456909179688e-02,-6.108063459396362305e-02,-6.524682044982910156e-03,1.364443823695182800e-02,-1.579231023788452148e-02,4.024375230073928833e-03,2.716891840100288391e-02,5.734193325042724609e-02,2.931907176971435547e-01,-3.232480883598327637e-01,3.210146352648735046e-02,-4.772275686264038086e-02,-1.503258943557739258e-02,-6.805008649826049805e-02,-1.399788856506347656e-01,4.582262411713600159e-02,2.684239447116851807e-01,-5.884540081024169922e-02,1.616230979561805725e-02,-3.238463401794433594e-02,1.970448717474937439e-02,-3.272418975830078125e-01,-4.940211772918701172e-02,5.173304080963134766e-01,5.699943900108337402e-01,4.867377579212188721e-01,3.254773467779159546e-02,1.983586698770523071e-02,-1.360619068145751953e-02,-1.929825544357299805e-02,4.836975410580635071e-02,-9.316396713256835938e-02,-1.429986953735351562e-02,1.525158584117889404e-01,1.369973272085189819e-02,2.404741644859313965e-01,-5.493700504302978516e-02,-3.467708826065063477e-02,2.916393056511878967e-02,-1.438277959823608398e-02,-7.128375768661499023e-02,2.794268727302551270e-02,8.554840087890625000e-02,1.906320750713348389e-01,-3.610259294509887695e-02,2.794672921299934387e-02,2.632029354572296143e-03,1.859663575887680054e-01,2.273863255977630615e-01,-1.771420240402221680e-02,7.178980857133865356e-03,-1.562702655792236328e-02,2.327329665422439575e-02,-6.252986192703247070e-02,-3.510673046112060547e-01,1.793653964996337891e-01,-1.501411199569702148e-01,1.596856117248535156e-01,6.466801464557647705e-02,-4.842160046100616455e-01,2.586716413497924805e-01,2.355476841330528259e-02,1.476855948567390442e-02,2.222546935081481934e-02,-2.426918148994445801e-01,1.950708329677581787e-01,-3.607714176177978516e-02,-2.548853158950805664e-01,-6.296141147613525391e-01,-4.823285937309265137e-01,-3.270506858825683594e-02,2.535722032189369202e-02,4.379199817776679993e-02,-3.315693140029907227e-02,-1.755626797676086426e-01,-7.779222726821899414e-02,2.329516783356666565e-02,-1.647293567657470703e-02,-1.273362040519714355e-01
1.741130203008651733e-01,-5.468571186065673828e-02,2.984867617487907410e-02,8.440110832452774048e-03,2.035265788435935974e-02,-4.952526092529296875e-02,-1.451039314270019531e-02,6.567716598510742188e-03,6.665946543216705322e-02,2.460982650518417358e-01,4.131805524230003357e-02,1.710307225584983826e-02,2.433230429887771606e-01,4.378147423267364502e-02,-2.734738588333129883e-02,-2.116996049880981445e-02,-1.145164370536804199e-01,5.327403545379638672e-02,2.105661854147911072e-02,-1.227539777755737305e-02,-1.772472858428955078e-01,-1.195025444030761719e-02,-3.863871097564697266e-02,-6.303429603576660156e-03,1.786147058010101318e-02,-2.539032697677612305e-02,9.754069149494171143e-03,1.478412374854087830e-02,3.361018002033233643e-02,9.283888339996337891e-02,-1.327155232429504395e-01,3.135597333312034607e-02,-7.204830646514892578e-02,-1.544958353042602539e-02,-4.240864515304565430e-02,-2.585192918777465820e-01,3.775760903954505920e-02,1.596809327602386475e-01,-3.251874446868896484e-02,2.090695872902870178e-02,-9.215652942657470703e-03,6.282192468643188477e-02,-1.769980192184448242e-01,-7.514882087707519531e-02,3.209191188216209412e-02,4.701119661331176758e-01,1.306972801685333252e-01,8.178479969501495361e-02,3.151823580265045166e-02,-2.855855226516723633e-02,-1.291280984878540039e-02,4.169149324297904968e-02,-5.882334709167480469e-02,-2.375888824462890625e-02,6.085058674216270447e-02,1.102540269494056702e-02,1.909308731555938721e-01,-1.239522099494934082e-01,-5.645388364791870117e-02,1.403548941016197205e-02,-2.608430385589599609e-02,-3.748720884323120117e-02,1.879103481769561768e-02,4.563422128558158875e-02,8.683240413665771484e-02,-3.121513128280639648e-02,1.022475361824035645e-01,1.821821182966232300e-02,4.237249493598937988e-02,2.825555801391601562e-01,-1.902693510055541992e-02,1.976642757654190063e-02,-4.993861913681030273e-02,1.075196266174316406e-02,-6.541180610656738281e-02,-2.828198671340942383e-01,1.640071272850036621e-01,-1.302638053894042969e-01,1.686583608388900757e-01,1.698815375566482544e-01,-1.340006589889526367e-01,7.302480936050415039e-02,2.392210438847541809e-02,1.355488970875740051e-02,1.965752616524696350e-02,-6.535553932189941406e-02,1.094765812158584595e-01,-4.333430528640747070e-02,-3.817296028137207031e-02,-3.164113163948059082e-01,-3.753368854522705078e-01,-2.127420902252197266e-02,3.523665294051170349e-02,4.738190397620201111e-02,-2.610063552856445312e-02,-1.625329256057739258e-02,-2.350330352783203125e-02,6.425660848617553711e-02,-9.674429893493652344e-03,-1.309868097305297852e-01
